timestamp_ms,sample_sequence,accel_raw_x,accel_raw_y,accel_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z,mag_raw_x,mag_raw_y,mag_raw_z,accel_boat_x,accel_boat_y,accel_boat_z,gyro_boat_x,gyro_boat_y,gyro_boat_z,mag_boat_x,mag_boat_y,mag_boat_z,mag_corrected_x,mag_corrected_y,mag_corrected_z,mag_magnitude,dmp_q0,dmp_q1,dmp_q2,dmp_q3,dmp_roll_deg,dmp_pitch_deg,dmp_heading_deg,compass_heading_deg,fusion_heading_deg,output_heading_deg,rate_of_turn_deg_s,active_heading_source,heading_quality,rejection_flags,dmp_sample_age_ms,fifo_error_count,sensor_error_count
16400,164,0.0,0.0,1.0,0,0,0,-36.85372205558934,-22.86518673272641,7.50791893043086,0.0,0.0,1.0,0,0,0,-36.85372205558934,-22.86518673272641,7.50791893043086,-36.85372205558934,-22.86518673272641,7.50791893043086,44.01570674587654,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16500,165,0.0,0.0,1.0,0,0,0,37.38963441275242,5.663391959557192,-1.6251115692066307,0.0,0.0,1.0,0,0,0,37.38963441275242,5.663391959557192,-1.6251115692066307,37.38963441275242,5.663391959557192,-1.6251115692066307,37.85102056245282,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16600,166,0.0,0.0,1.0,0,0,0,-56.80366050213542,36.10500813895213,9.822840743641251,0.0,0.0,1.0,0,0,0,-56.80366050213542,36.10500813895213,9.822840743641251,-56.80366050213542,36.10500813895213,9.822840743641251,68.0199651531122,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16700,167,0.0,0.0,1.0,0,0,0,7.96261403894621,-37.42592579996266,1.2381081795939446,0.0,0.0,1.0,0,0,0,7.96261403894621,-37.42592579996266,1.2381081795939446,7.96261403894621,-37.42592579996266,1.2381081795939446,38.283626476365995,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16800,168,0.0,0.0,1.0,0,0,0,6.8312278422348705,40.59063759230839,1.6052016257698938,0.0,0.0,1.0,0,0,0,6.8312278422348705,40.59063759230839,1.6052016257698938,6.8312278422348705,40.59063759230839,1.6052016257698938,41.192744582535624,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16900,169,0.0,0.0,1.0,0,0,0,-56.26275391400939,-0.9251032416556724,8.825879493569175,0.0,0.0,1.0,0,0,0,-56.26275391400939,-0.9251032416556724,8.825879493569175,-56.26275391400939,-0.9251032416556724,8.825879493569175,56.9583132021227,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17000,170,0.0,0.0,1.0,0,0,0,38.099499838676444,-17.812779318788397,-3.035105608017048,0.0,0.0,1.0,0,0,0,38.099499838676444,-17.812779318788397,-3.035105608017048,38.099499838676444,-17.812779318788397,-3.035105608017048,42.16727239304172,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17100,171,0.0,0.0,1.0,0,0,0,-37.865942357174966,48.67047281914993,6.4019336014147505,0.0,0.0,1.0,0,0,0,-37.865942357174966,48.67047281914993,6.4019336014147505,-37.865942357174966,48.67047281914993,6.4019336014147505,61.99701016076043,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17200,172,0.0,0.0,1.0,0,0,0,-20.14805395269504,-32.55402285985145,3.5168611463389023,0.0,0.0,1.0,0,0,0,-20.14805395269504,-32.55402285985145,3.5168611463389023,-20.14805395269504,-32.55402285985145,3.5168611463389023,38.44576432798637,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17300,173,0.0,0.0,1.0,0,0,0,29.88713895221506,20.717039769175607,-2.512203856643061,0.0,0.0,1.0,0,0,0,29.88713895221506,20.717039769175607,-2.512203856643061,29.88713895221506,20.717039769175607,-2.512203856643061,36.45199555256127,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17400,174,0.0,0.0,1.0,0,0,0,-61.58517713269824,23.419051070185436,8.437922966219537,0.0,0.0,1.0,0,0,0,-61.58517713269824,23.419051070185436,8.437922966219537,-61.58517713269824,23.419051070185436,8.437922966219537,66.42578218943024,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17500,175,0.0,0.0,1.0,0,0,0,23.408042270528284,-33.929906708665996,-2.5203668580741567,0.0,0.0,1.0,0,0,0,23.408042270528284,-33.929906708665996,-2.5203668580741567,23.408042270528284,-33.929906708665996,-2.5203668580741567,41.29802975078709,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17600,176,0.0,0.0,1.0,0,0,0,-10.315809743589938,47.972284757124385,1.85012230878114,0.0,0.0,1.0,0,0,0,-10.315809743589938,47.972284757124385,1.85012230878114,-10.315809743589938,47.972284757124385,1.85012230878114,49.10375737193665,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17700,177,0.0,0.0,1.0,0,0,0,-45.54001542923331,-15.485721878276852,5.536387278090192,0.0,0.0,1.0,0,0,0,-45.54001542923331,-15.485721878276852,5.536387278090192,-45.54001542923331,-15.485721878276852,5.536387278090192,48.41851062846882,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17800,178,0.0,0.0,1.0,0,0,0,40.30832935361233,-3.865779393072625,-5.114753678410758,0.0,0.0,1.0,0,0,0,40.30832935361233,-3.865779393072625,-5.114753678410758,40.30832935361233,-3.865779393072625,-5.114753678410758,40.81502628672443,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
17900,179,0.0,0.0,1.0,0,0,0,-50.992614359230615,42.49712097131852,6.074994768566546,0.0,0.0,1.0,0,0,0,-50.992614359230615,42.49712097131852,6.074994768566546,-50.992614359230615,42.49712097131852,6.074994768566546,66.65701442067596,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18000,180,0.0,0.0,1.0,0,0,0,-2.1079813878974853,-37.56406314942622,-0.6092336933710385,0.0,0.0,1.0,0,0,0,-2.1079813878974853,-37.56406314942622,-0.6092336933710385,-2.1079813878974853,-37.56406314942622,-0.6092336933710385,37.62809577322431,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18100,181,0.0,0.0,1.0,0,0,0,17.266246357432962,34.134060853722374,-2.7840016669755503,0.0,0.0,1.0,0,0,0,17.266246357432962,34.134060853722374,-2.7840016669755503,17.266246357432962,34.134060853722374,-2.7840016669755503,38.35372262144722,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18200,182,0.0,0.0,1.0,0,0,0,-60.141799472735485,8.466245865244247,6.279290449919404,0.0,0.0,1.0,0,0,0,-60.141799472735485,8.466245865244247,6.279290449919404,-60.141799472735485,8.466245865244247,6.279290449919404,61.058519892181636,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18300,183,0.0,0.0,1.0,0,0,0,34.7826558853733,-25.446842641146116,-5.751951441695477,0.0,0.0,1.0,0,0,0,34.7826558853733,-25.446842641146116,-5.751951441695477,34.7826558853733,-25.446842641146116,-5.751951441695477,43.47941922601047,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18400,184,0.0,0.0,1.0,0,0,0,-27.681623410324924,50.256838572318195,2.0913427389812345,0.0,0.0,1.0,0,0,0,-27.681623410324924,50.256838572318195,2.0913427389812345,-27.681623410324924,50.256838572318195,2.0913427389812345,57.41424746843755,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18500,185,0.0,0.0,1.0,0,0,0,-30.418937984988847,-27.509908933991717,1.7249040980064336,0.0,0.0,1.0,0,0,0,-30.418937984988847,-27.509908933991717,1.7249040980064336,-30.418937984988847,-27.509908933991717,1.7249040980064336,41.049752396798134,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18600,186,0.0,0.0,1.0,0,0,0,36.23961803433676,11.437130614386508,-6.419693880816747,0.0,0.0,1.0,0,0,0,36.23961803433676,11.437130614386508,-6.419693880816747,36.23961803433676,11.437130614386508,-6.419693880816747,38.53998367265559,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18700,187,0.0,0.0,1.0,0,0,0,-59.24998130877615,31.782162460508253,5.126311624661394,0.0,0.0,1.0,0,0,0,-59.24998130877615,31.782162460508253,5.126311624661394,-59.24998130877615,31.782162460508253,5.126311624661394,67.43104037926155,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18800,188,0.0,0.0,1.0,0,0,0,15.023701732755164,-37.22348154537799,-4.592465321587612,0.0,0.0,1.0,0,0,0,15.023701732755164,-37.22348154537799,-4.592465321587612,15.023701732755164,-37.22348154537799,-4.592465321587612,40.402845566171095,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
18900,189,0.0,0.0,1.0,0,0,0,1.113347319090101,44.194243027523605,-2.644501308778755,0.0,0.0,1.0,0,0,0,1.113347319090101,44.194243027523605,-2.644501308778755,1.113347319090101,44.194243027523605,-2.644501308778755,44.287289894515744,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19000,190,0.0,0.0,1.0,0,0,0,-52.57288451556959,-6.884009104408824,3.3702324976598392,0.0,0.0,1.0,0,0,0,-52.57288451556959,-6.884009104408824,3.3702324976598392,-52.57288451556959,-6.884009104408824,3.3702324976598392,53.12867619963143,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19100,191,0.0,0.0,1.0,0,0,0,40.64558059124228,-13.017292312974284,-8.286894908745722,0.0,0.0,1.0,0,0,0,40.64558059124228,-13.017292312974284,-8.286894908745722,40.64558059124228,-13.017292312974284,-8.286894908745722,43.476266490916466,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19200,192,0.0,0.0,1.0,0,0,0,-43.037833091177816,47.110915569556624,2.054742556476029,0.0,0.0,1.0,0,0,0,-43.037833091177816,47.110915569556624,2.054742556476029,-43.037833091177816,47.110915569556624,2.054742556476029,63.842896315560175,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19300,193,0.0,0.0,1.0,0,0,0,-12.750024561067573,-35.4637629710812,-2.373432039281811,0.0,0.0,1.0,0,0,0,-12.750024561067573,-35.4637629710812,-2.373432039281811,-12.750024561067573,-35.4637629710812,-2.373432039281811,37.760757275536015,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19400,194,0.0,0.0,1.0,0,0,0,26.397490073396717,26.163273748415932,-7.023023507171947,0.0,0.0,1.0,0,0,0,26.397490073396717,26.163273748415932,-7.023023507171947,26.397490073396717,26.163273748415932,-7.023023507171947,37.82416204745213,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19500,195,0.0,0.0,1.0,0,0,0,-61.53112783361342,17.846089470784726,3.4285872589860613,0.0,0.0,1.0,0,0,0,-61.53112783361342,17.846089470784726,3.4285872589860613,-61.53112783361342,17.846089470784726,3.4285872589860613,64.15853655179653,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19600,196,0.0,0.0,1.0,0,0,0,29.107195701467404,-31.549296421340955,-8.171621905226676,0.0,0.0,1.0,0,0,0,29.107195701467404,-31.549296421340955,-8.171621905226676,29.107195701467404,-31.549296421340955,-8.171621905226676,43.69625099304447,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19700,197,0.0,0.0,1.0,0,0,0,-16.517842923884785,49.601463284810414,-2.352238209350689,0.0,0.0,1.0,0,0,0,-16.517842923884785,49.601463284810414,-2.352238209350689,-16.517842923884785,49.601463284810414,-2.352238209350689,52.332373531553635,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19800,198,0.0,0.0,1.0,0,0,0,-39.771494354379584,-20.699872990789885,-0.16866130065762963,0.0,0.0,1.0,0,0,0,-39.771494354379584,-20.699872990789885,-0.16866130065762963,-39.771494354379584,-20.699872990789885,-0.16866130065762963,44.836201351693695,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
19900,199,0.0,0.0,1.0,0,0,0,40.26138109262661,1.8016058973015259,-10.044677882279732,0.0,0.0,1.0,0,0,0,40.26138109262661,1.8016058973015259,-10.044677882279732,40.26138109262661,1.8016058973015259,-10.044677882279732,41.534565665884394,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20000,200,0.0,0.0,1.0,0,0,0,-54.4045147347472,38.9020853883274,1.500725963433247,0.0,0.0,1.0,0,0,0,-54.4045147347472,38.9020853883274,1.500725963433247,-54.4045147347472,38.9020853883274,1.500725963433247,66.89899587812484,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20100,201,0.0,0.0,1.0,0,0,0,5.277648407773848,-38.33245968880814,-6.485234002328905,0.0,0.0,1.0,0,0,0,5.277648407773848,-38.33245968880814,-6.485234002328905,5.277648407773848,-38.33245968880814,-6.485234002328905,39.233777521099626,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20200,202,0.0,0.0,1.0,0,0,0,12.034968881644321,38.44582308233398,-7.088902824770849,0.0,0.0,1.0,0,0,0,12.034968881644321,38.44582308233398,-7.088902824770849,12.034968881644321,38.44582308233398,-7.088902824770849,40.904453690512916,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20300,203,0.0,0.0,1.0,0,0,0,-57.49713660826767,2.431357411262663,0.9508311574786088,0.0,0.0,1.0,0,0,0,-57.49713660826767,2.431357411262663,0.9508311574786088,-57.49713660826767,2.431357411262663,0.9508311574786088,57.55637494579665,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20400,204,0.0,0.0,1.0,0,0,0,38.388442924952834,-21.247953183252864,-11.136712836395546,0.0,0.0,1.0,0,0,0,38.388442924952834,-21.247953183252864,-11.136712836395546,38.388442924952834,-21.247953183252864,-11.136712836395546,45.26780795974557,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20500,205,0.0,0.0,1.0,0,0,0,-33.37538126283461,49.65627895204538,-2.1863947452017873,0.0,0.0,1.0,0,0,0,-33.37538126283461,49.65627895204538,-2.1863947452017873,-33.37538126283461,49.65627895204538,-2.1863947452017873,59.870213259890456,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20600,206,0.0,0.0,1.0,0,0,0,-23.309467827205303,-31.241586195157034,-4.135055065166209,0.0,0.0,1.0,0,0,0,-23.309467827205303,-31.241586195157034,-4.135055065166209,-23.309467827205303,-31.241586195157034,-4.135055065166209,39.19778920766964,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20700,207,0.0,0.0,1.0,0,0,0,33.69935076235532,17.139706720646906,-11.044922738281052,0.0,0.0,1.0,0,0,0,33.69935076235532,17.139706720646906,-11.044922738281052,33.69935076235532,17.139706720646906,-11.044922738281052,39.3878928932311,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20800,208,0.0,0.0,1.0,0,0,0,-60.311911327776315,26.652559185189446,0.25590563478385775,0.0,0.0,1.0,0,0,0,-60.311911327776315,26.652559185189446,0.25590563478385775,-60.311911327776315,26.652559185189446,0.25590563478385775,65.93899488787719,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
20900,209,0.0,0.0,1.0,0,0,0,21.423941605037808,-35.75541681224046,-10.334783074926351,0.0,0.0,1.0,0,0,0,21.423941605037808,-35.75541681224046,-10.334783074926351,21.423941605037808,-35.75541681224046,-10.334783074926351,42.94464863657522,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21000,210,0.0,0.0,1.0,0,0,0,-5.009210966847819,46.72990002632143,-6.851157860289062,0.0,0.0,1.0,0,0,0,-5.009210966847819,46.72990002632143,-6.851157860289062,-5.009210966847819,46.72990002632143,-6.851157860289062,47.49435877035277,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21100,211,0.0,0.0,1.0,0,0,0,-47.62345467335855,-12.526163500866659,-2.2373423997697066,0.0,0.0,1.0,0,0,0,-47.62345467335855,-12.526163500866659,-2.2373423997697066,-47.62345467335855,-12.526163500866659,-2.2373423997697066,49.294055504590894,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21200,212,0.0,0.0,1.0,0,0,0,41.73087075338718,-7.623666708577245,-13.356722306992667,0.0,0.0,1.0,0,0,0,41.73087075338718,-7.623666708577245,-13.356722306992667,41.73087075338718,-7.623666708577245,-13.356722306992667,44.47457586875326,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21300,213,0.0,0.0,1.0,0,0,0,-47.30523595077521,44.349039238959264,-2.4100799233135963,0.0,0.0,1.0,0,0,0,-47.30523595077521,44.349039238959264,-2.4100799233135963,-47.30523595077521,44.349039238959264,-2.4100799233135963,64.88783487691683,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21400,214,0.0,0.0,1.0,0,0,0,-5.231506831753138,-37.19075470643177,-8.271381178294504,0.0,0.0,1.0,0,0,0,-5.231506831753138,-37.19075470643177,-8.271381178294504,-5.231506831753138,-37.19075470643177,-8.271381178294504,38.45694535400987,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21500,215,0.0,0.0,1.0,0,0,0,21.825350157190922,31.059608374476294,-11.40493038696425,0.0,0.0,1.0,0,0,0,21.825350157190922,31.059608374476294,-11.40493038696425,21.825350157190922,31.059608374476294,-11.40493038696425,39.63732608276361,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21600,216,0.0,0.0,1.0,0,0,0,-59.994301434140255,11.905289226544888,-1.764021021499698,0.0,0.0,1.0,0,0,0,-59.994301434140255,11.905289226544888,-1.764021021499698,-59.994301434140255,11.905289226544888,-1.764021021499698,61.18957334630192,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21700,217,0.0,0.0,1.0,0,0,0,33.69233758826847,-28.074165796891002,-13.680301681315635,0.0,0.0,1.0,0,0,0,33.69233758826847,-28.074165796891002,-13.680301681315635,33.69233758826847,-28.074165796891002,-13.680301681315635,45.93999402965765,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21800,218,0.0,0.0,1.0,0,0,0,-22.55224339510872,49.97723088478078,-6.582549942060414,0.0,0.0,1.0,0,0,0,-22.55224339510872,49.97723088478078,-6.582549942060414,-22.55224339510872,49.97723088478078,-6.582549942060414,55.223701911431384,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
21900,219,0.0,0.0,1.0,0,0,0,-33.13746841600228,-25.151775994326698,-5.974856984513011,0.0,0.0,1.0,0,0,0,-33.13746841600228,-25.151775994326698,-5.974856984513011,-33.13746841600228,-25.151775994326698,-5.974856984513011,42.02859222809778,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22000,220,0.0,0.0,1.0,0,0,0,38.76477663921115,7.5931705044781905,-14.796828310165772,0.0,0.0,1.0,0,0,0,38.76477663921115,7.5931705044781905,-14.796828310165772,38.76477663921115,7.5931705044781905,-14.796828310165772,42.18187139327191,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22100,221,0.0,0.0,1.0,0,0,0,-56.53448243962216,34.36088072532141,-3.2357394257277674,0.0,0.0,1.0,0,0,0,-56.53448243962216,34.36088072532141,-3.2357394257277674,-56.53448243962216,34.36088072532141,-3.2357394257277674,66.23660497464314,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22200,222,0.0,0.0,1.0,0,0,0,12.21396463609901,-37.82340840573831,-12.298740649903282,0.0,0.0,1.0,0,0,0,12.21396463609901,-37.82340840573831,-12.298740649903282,12.21396463609901,-37.82340840573831,-12.298740649903282,41.60589113494309,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22300,223,0.0,0.0,1.0,0,0,0,6.187242403429803,41.81140971216994,-11.324169302963881,0.0,0.0,1.0,0,0,0,6.187242403429803,41.81140971216994,-11.324169302963881,6.187242403429803,41.81140971216994,-11.324169302963881,43.75743092412908,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22400,224,0.0,0.0,1.0,0,0,0,-53.48981607516509,-3.4794711424394897,-4.543296221922469,0.0,0.0,1.0,0,0,0,-53.48981607516509,-3.4794711424394897,-4.543296221922469,-53.48981607516509,-3.4794711424394897,-4.543296221922469,53.79506188997456,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22500,225,0.0,0.0,1.0,0,0,0,40.59200685456966,-16.286441124103707,-16.34568304720507,0.0,0.0,1.0,0,0,0,40.59200685456966,-16.286441124103707,-16.34568304720507,40.59200685456966,-16.286441124103707,-16.34568304720507,46.69197510547197,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22600,226,0.0,0.0,1.0,0,0,0,-38.354726076714755,47.8017193641112,-6.558860041565683,0.0,0.0,1.0,0,0,0,-38.354726076714755,47.8017193641112,-6.558860041565683,-38.354726076714755,47.8017193641112,-6.558860041565683,61.63690478625539,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22700,227,0.0,0.0,1.0,0,0,0,-15.855709974900691,-33.87820883481266,-10.0305239883346,0.0,0.0,1.0,0,0,0,-15.855709974900691,-33.87820883481266,-10.0305239883346,-15.855709974900691,-33.87820883481266,-10.0305239883346,38.72657981469445,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22800,228,0.0,0.0,1.0,0,0,0,29.934190801787302,22.474342265535302,-15.522762812368349,0.0,0.0,1.0,0,0,0,29.934190801787302,22.474342265535302,-15.522762812368349,29.934190801787302,22.474342265535302,-15.522762812368349,40.52293183563203,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
22900,229,0.0,0.0,1.0,0,0,0,-59.90332377316852,20.972487909433767,-4.797365643592076,0.0,0.0,1.0,0,0,0,-59.90332377316852,20.972487909433767,-4.797365643592076,-59.90332377316852,20.972487909433767,-4.797365643592076,63.64957317455255,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23000,230,0.0,0.0,1.0,0,0,0,26.87081577321726,-33.103485511166966,-15.953610525625571,0.0,0.0,1.0,0,0,0,26.87081577321726,-33.103485511166966,-15.953610525625571,26.87081577321726,-33.103485511166966,-15.953610525625571,45.52361125953843,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23100,231,0.0,0.0,1.0,0,0,0,-11.190566529787258,48.06207844781637,-11.057815910111334,0.0,0.0,1.0,0,0,0,-11.190566529787258,48.06207844781637,-11.057815910111334,-11.190566529787258,48.06207844781637,-11.057815910111334,50.57140947890973,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23200,232,0.0,0.0,1.0,0,0,0,-41.63277655115748,-17.56964838569871,-7.968502442482086,0.0,0.0,1.0,0,0,0,-41.63277655115748,-17.56964838569871,-7.968502442482086,-41.63277655115748,-17.56964838569871,-7.968502442482086,45.88548418543206,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23300,233,0.0,0.0,1.0,0,0,0,41.33189805580297,-1.9127427078648855,-18.24339729313404,0.0,0.0,1.0,0,0,0,41.33189805580297,-1.9127427078648855,-18.24339729313404,41.33189805580297,-1.9127427078648855,-18.24339729313404,45.219530364179036,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23400,234,0.0,0.0,1.0,0,0,0,-50.41513093857829,40.51768412457009,-7.022640029679457,0.0,0.0,1.0,0,0,0,-50.41513093857829,40.51768412457009,-7.022640029679457,-50.41513093857829,40.51768412457009,-7.022640029679457,65.05909334873095,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23500,235,0.0,0.0,1.0,0,0,0,2.0572448017732388,-37.65030009189429,-14.133707585561464,0.0,0.0,1.0,0,0,0,2.0572448017732388,-37.65030009189429,-14.133707585561464,2.0572448017732388,-37.65030009189429,-14.133707585561464,40.268337975365654,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23600,236,0.0,0.0,1.0,0,0,0,16.434987814391423,35.14804464796741,-15.691736737403303,0.0,0.0,1.0,0,0,0,16.434987814391423,35.14804464796741,-15.691736737403303,16.434987814391423,35.14804464796741,-15.691736737403303,41.85360759684495,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23700,237,0.0,0.0,1.0,0,0,0,-57.01466850926555,5.89303356279122,-7.133251959367165,0.0,0.0,1.0,0,0,0,-57.01466850926555,5.89303356279122,-7.133251959367165,-57.01466850926555,5.89303356279122,-7.133251959367165,57.76057092264095,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23800,238,0.0,0.0,1.0,0,0,0,36.958105982268854,-23.68421637207789,-19.022399666978338,0.0,0.0,1.0,0,0,0,36.958105982268854,-23.68421637207789,-19.022399666978338,36.958105982268854,-23.68421637207789,-19.022399666978338,47.84031137070783,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
23900,239,0.0,0.0,1.0,0,0,0,-28.07562893536495,49.068498214195245,-10.882932423015713,0.0,0.0,1.0,0,0,0,-28.07562893536495,49.068498214195245,-10.882932423015713,-28.07562893536495,49.068498214195245,-10.882932423015713,57.57079706966641,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24000,240,0.0,0.0,1.0,0,0,0,-25.93973728003926,-28.615670804339196,-11.843996609396264,0.0,0.0,1.0,0,0,0,-25.93973728003926,-28.615670804339196,-11.843996609396264,-25.93973728003926,-28.615670804339196,-11.843996609396264,40.39810442858872,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24100,241,0.0,0.0,1.0,0,0,0,35.92075013156442,13.20648163452839,-19.385494636131398,0.0,0.0,1.0,0,0,0,35.92075013156442,13.20648163452839,-19.385494636131398,35.92075013156442,13.20648163452839,-19.385494636131398,42.90115207619604,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24200,242,0.0,0.0,1.0,0,0,0,-57.23149991345003,29.094389078254103,-8.151525606743792,0.0,0.0,1.0,0,0,0,-57.23149991345003,29.094389078254103,-8.151525606743792,-57.23149991345003,29.094389078254103,-8.151525606743792,64.71765932029265,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24300,243,0.0,0.0,1.0,0,0,0,18.375497343288266,-36.06054453909111,-18.01014813054384,0.0,0.0,1.0,0,0,0,18.375497343288266,-36.06054453909111,-18.01014813054384,18.375497343288266,-36.06054453909111,-18.01014813054384,44.29883983529478,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24400,244,0.0,0.0,1.0,0,0,0,0.05280275588578931,44.04462609756493,-15.531179734302475,0.0,0.0,1.0,0,0,0,0.05280275588578931,44.04462609756493,-15.531179734302475,0.05280275588578931,44.04462609756493,-15.531179734302475,46.70277743501488,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24500,245,0.0,0.0,1.0,0,0,0,-48.28122586570956,-8.967446175627815,-10.181599833548193,0.0,0.0,1.0,0,0,0,-48.28122586570956,-8.967446175627815,-10.181599833548193,-48.28122586570956,-8.967446175627815,-10.181599833548193,50.15133933584379,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
