timestamp_ms,sample_sequence,accel_raw_x,accel_raw_y,accel_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z,mag_raw_x,mag_raw_y,mag_raw_z,accel_boat_x,accel_boat_y,accel_boat_z,gyro_boat_x,gyro_boat_y,gyro_boat_z,mag_boat_x,mag_boat_y,mag_boat_z,mag_corrected_x,mag_corrected_y,mag_corrected_z,mag_magnitude,dmp_q0,dmp_q1,dmp_q2,dmp_q3,dmp_roll_deg,dmp_pitch_deg,dmp_heading_deg,compass_heading_deg,fusion_heading_deg,output_heading_deg,rate_of_turn_deg_s,active_heading_source,heading_quality,rejection_flags,dmp_sample_age_ms,fifo_error_count,sensor_error_count
20800,208,0,0,1,0,0,12,-7.66859,20.6202,45,0,0,1,0,0,12,-7.66859,20.6202,45,-7.66859,20.6202,45,50.0899,-0.570714,-0,0,0.821149,0,0,249.6,110.4,250.798,250.798,12,software_9axis_fusion,2,65,0,0,0
20900,209,0,0,1,0,0,12,-7.23507,20.7763,45,0,0,1,0,0,12,-7.23507,20.7763,45,-7.23507,20.7763,45,50.0899,-0.579281,-0,0,0.815128,0,0,250.8,109.2,251.998,251.998,12,software_9axis_fusion,2,65,0,0,0
21000,210,0,0,1,0,0,12,-6.79837,20.9232,45,0,0,1,0,0,12,-6.79837,20.9232,45,-6.79837,20.9232,45,50.0899,-0.587785,-0,0,0.809017,0,0,252,108,253.198,253.198,12,software_9axis_fusion,2,65,0,0,0
21100,211,0,0,1,0,0,12,-6.3587,21.061,45,0,0,1,0,0,12,-6.3587,21.061,45,-6.3587,21.061,45,50.0899,-0.596225,-0,0,0.802817,0,0,253.2,106.8,254.398,254.398,12,software_9axis_fusion,2,65,0,0,0
21200,212,0,0,1,0,0,12,-5.91624,21.1896,45,0,0,1,0,0,12,-5.91624,21.1896,45,-5.91624,21.1896,45,50.0899,-0.604599,-0,0,0.79653,0,0,254.4,105.6,255.598,255.598,12,software_9axis_fusion,2,65,0,0,0
21300,213,0,0,1,0,0,12,-5.47118,21.3088,45,0,0,1,0,0,12,-5.47118,21.3088,45,-5.47118,21.3088,45,50.0899,-0.612907,-0,0,0.790155,0,0,255.6,104.4,256.798,256.798,12,software_9axis_fusion,2,65,0,0,0
21400,214,0,0,1,0,0,12,-5.02372,21.4187,45,0,0,1,0,0,12,-5.02372,21.4187,45,-5.02372,21.4187,45,50.0899,-0.621148,-0,0,0.783693,0,0,256.8,103.2,257.998,257.998,12,software_9axis_fusion,2,65,0,0,0
21500,215,0,0,1,0,0,12,-4.57406,21.5192,45,0,0,1,0,0,12,-4.57406,21.5192,45,-4.57406,21.5192,45,50.0899,-0.62932,-0,0,0.777146,0,0,258,102,259.198,259.198,12,software_9axis_fusion,2,65,0,0,0
21600,216,0,0,1,0,0,12,-4.12239,21.6103,45,0,0,1,0,0,12,-4.12239,21.6103,45,-4.12239,21.6103,45,50.0899,-0.637424,-0,0,0.770513,0,0,259.2,100.8,260.398,260.398,12,software_9axis_fusion,2,65,0,0,0
21700,217,0,0,1,0,0,12,-3.66891,21.6919,45,0,0,1,0,0,12,-3.66891,21.6919,45,-3.66891,21.6919,45,50.0899,-0.645458,-0,0,0.763796,0,0,260.4,99.6,261.598,261.598,12,software_9axis_fusion,2,65,0,0,0
21800,218,0,0,1,0,0,12,-3.21383,21.764,45,0,0,1,0,0,12,-3.21383,21.764,45,-3.21383,21.764,45,50.0899,-0.653421,-0,0,0.756995,0,0,261.6,98.4,262.798,262.798,12,software_9axis_fusion,2,65,0,0,0
21900,219,0,0,1,0,0,12,-2.75733,21.8265,45,0,0,1,0,0,12,-2.75733,21.8265,45,-2.75733,21.8265,45,50.0899,-0.661312,-0,0,0.750111,0,0,262.8,97.2,263.998,263.998,12,software_9axis_fusion,2,65,0,0,0
22000,220,0,0,1,0,0,12,-2.29963,21.8795,45,0,0,1,0,0,12,-2.29963,21.8795,45,-2.29963,21.8795,45,50.0899,-0.669131,-0,0,0.743145,0,0,264,96,265.198,265.198,12,software_9axis_fusion,2,65,0,0,0
22100,221,0,0,1,0,0,12,-1.84091,21.9228,45,0,0,1,0,0,12,-1.84091,21.9228,45,-1.84091,21.9228,45,50.0899,-0.676876,-0,0,0.736097,0,0,265.2,94.8,266.398,266.398,12,software_9axis_fusion,2,65,0,0,0
22200,222,0,0,1,0,0,12,-1.38139,21.9566,45,0,0,1,0,0,12,-1.38139,21.9566,45,-1.38139,21.9566,45,50.0899,-0.684547,-0,0,0.728969,0,0,266.4,93.6,267.598,267.598,12,software_9axis_fusion,2,65,0,0,0
22300,223,0,0,1,0,0,12,-0.921264,21.9807,45,0,0,1,0,0,12,-0.921264,21.9807,45,-0.921264,21.9807,45,50.0899,-0.692143,-0,0,0.72176,0,0,267.6,92.4,268.798,268.798,12,software_9axis_fusion,2,65,0,0,0
22400,224,0,0,1,0,0,12,-0.460733,21.9952,45,0,0,1,0,0,12,-0.460733,21.9952,45,-0.460733,21.9952,45,50.0899,-0.699663,-0,0,0.714473,0,0,268.8,91.2,269.998,269.998,12,software_9axis_fusion,2,65,0,0,0
22500,225,0,0,1,0,0,12,-4.04133e-15,22,45,0,0,1,0,0,12,-4.04133e-15,22,45,-4.04133e-15,22,45,50.0899,-0.707107,-0,0,0.707107,0,0,270,90,271.198,271.198,12,software_9axis_fusion,2,65,0,0,0
22600,226,0,0,1,0,0,12,0.460733,21.9952,45,0,0,1,0,0,12,0.460733,21.9952,45,0.460733,21.9952,45,50.0899,-0.714473,-0,0,0.699663,0,0,271.2,88.8,272.398,272.398,12,software_9axis_fusion,2,65,0,0,0
22700,227,0,0,1,0,0,12,0.921264,21.9807,45,0,0,1,0,0,12,0.921264,21.9807,45,0.921264,21.9807,45,50.0899,-0.72176,-0,0,0.692143,0,0,272.4,87.6,273.598,273.598,12,software_9axis_fusion,2,65,0,0,0
22800,228,0,0,1,0,0,12,1.38139,21.9566,45,0,0,1,0,0,12,1.38139,21.9566,45,1.38139,21.9566,45,50.0899,-0.728969,-0,0,0.684547,0,0,273.6,86.4,274.798,274.798,12,software_9axis_fusion,2,65,0,0,0
22900,229,0,0,1,0,0,12,1.84091,21.9228,45,0,0,1,0,0,12,1.84091,21.9228,45,1.84091,21.9228,45,50.0899,-0.736097,-0,0,0.676876,0,0,274.8,85.2,275.998,275.998,12,software_9axis_fusion,2,65,0,0,0
23000,230,0,0,1,0,0,12,2.29963,21.8795,45,0,0,1,0,0,12,2.29963,21.8795,45,2.29963,21.8795,45,50.0899,-0.743145,-0,0,0.669131,0,0,276,84,277.198,277.198,12,software_9axis_fusion,2,65,0,0,0
23100,231,0,0,1,0,0,12,2.75733,21.8265,45,0,0,1,0,0,12,2.75733,21.8265,45,2.75733,21.8265,45,50.0899,-0.750111,-0,0,0.661312,0,0,277.2,82.8,278.398,278.398,12,software_9axis_fusion,2,65,0,0,0
23200,232,0,0,1,0,0,12,3.21383,21.764,45,0,0,1,0,0,12,3.21383,21.764,45,3.21383,21.764,45,50.0899,-0.756995,-0,0,0.653421,0,0,278.4,81.6,279.598,279.598,12,software_9axis_fusion,2,65,0,0,0
23300,233,0,0,1,0,0,12,3.66891,21.6919,45,0,0,1,0,0,12,3.66891,21.6919,45,3.66891,21.6919,45,50.0899,-0.763796,-0,0,0.645458,0,0,279.6,80.4,280.798,280.798,12,software_9axis_fusion,2,65,0,0,0
23400,234,0,0,1,0,0,12,4.12239,21.6103,45,0,0,1,0,0,12,4.12239,21.6103,45,4.12239,21.6103,45,50.0899,-0.770513,-0,0,0.637424,0,0,280.8,79.2,281.998,281.998,12,software_9axis_fusion,2,65,0,0,0
23500,235,0,0,1,0,0,12,4.57406,21.5192,45,0,0,1,0,0,12,4.57406,21.5192,45,4.57406,21.5192,45,50.0899,-0.777146,-0,0,0.62932,0,0,282,78,283.198,283.198,12,software_9axis_fusion,2,65,0,0,0
23600,236,0,0,1,0,0,12,5.02372,21.4187,45,0,0,1,0,0,12,5.02372,21.4187,45,5.02372,21.4187,45,50.0899,-0.783693,-0,0,0.621148,0,0,283.2,76.8,284.398,284.398,12,software_9axis_fusion,2,65,0,0,0
23700,237,0,0,1,0,0,12,5.47118,21.3088,45,0,0,1,0,0,12,5.47118,21.3088,45,5.47118,21.3088,45,50.0899,-0.790155,-0,0,0.612907,0,0,284.4,75.6,285.598,285.598,12,software_9axis_fusion,2,65,0,0,0
23800,238,0,0,1,0,0,12,5.91624,21.1896,45,0,0,1,0,0,12,5.91624,21.1896,45,5.91624,21.1896,45,50.0899,-0.79653,-0,0,0.604599,0,0,285.6,74.4,286.798,286.798,12,software_9axis_fusion,2,65,0,0,0
23900,239,0,0,1,0,0,12,6.3587,21.061,45,0,0,1,0,0,12,6.3587,21.061,45,6.3587,21.061,45,50.0899,-0.802817,-0,0,0.596225,0,0,286.8,73.2,287.998,287.998,12,software_9axis_fusion,2,65,0,0,0
24000,240,0,0,1,0,0,12,6.79837,20.9232,45,0,0,1,0,0,12,6.79837,20.9232,45,6.79837,20.9232,45,50.0899,-0.809017,-0,0,0.587785,0,0,288,72,289.198,289.198,12,software_9axis_fusion,2,65,0,0,0
24100,241,0,0,1,0,0,12,7.23507,20.7763,45,0,0,1,0,0,12,7.23507,20.7763,45,7.23507,20.7763,45,50.0899,-0.815128,-0,0,0.579281,0,0,289.2,70.8,290.398,290.398,12,software_9axis_fusion,2,65,0,0,0
24200,242,0,0,1,0,0,12,7.66859,20.6202,45,0,0,1,0,0,12,7.66859,20.6202,45,7.66859,20.6202,45,50.0899,-0.821149,-0,0,0.570714,0,0,290.4,69.6,291.598,291.598,12,software_9axis_fusion,2,65,0,0,0
24300,243,0,0,1,0,0,12,8.09874,20.4551,45,0,0,1,0,0,12,8.09874,20.4551,45,8.09874,20.4551,45,50.0899,-0.827081,-0,0,0.562083,0,0,291.6,68.4,292.798,292.798,12,software_9axis_fusion,2,65,0,0,0
24400,244,0,0,1,0,0,12,8.52534,20.281,45,0,0,1,0,0,12,8.52534,20.281,45,8.52534,20.281,45,50.0899,-0.832921,-0,0,0.553392,0,0,292.8,67.2,293.998,293.998,12,software_9axis_fusion,2,65,0,0,0
24500,245,0,0,1,0,0,12,8.94821,20.098,45,0,0,1,0,0,12,8.94821,20.098,45,8.94821,20.098,45,50.0899,-0.838671,-0,0,0.544639,0,0,294,66,295.198,295.198,12,software_9axis_fusion,2,65,0,0,0
24600,246,0,0,1,0,0,12,9.36714,19.9062,45,0,0,1,0,0,12,9.36714,19.9062,45,9.36714,19.9062,45,50.0899,-0.844328,-0,0,0.535827,0,0,295.2,64.8,296.398,296.398,12,software_9axis_fusion,2,65,0,0,0
24700,247,0,0,1,0,0,12,9.78197,19.7057,45,0,0,1,0,0,12,9.78197,19.7057,45,9.78197,19.7057,45,50.0899,-0.849893,-0,0,0.526956,0,0,296.4,63.6,297.598,297.598,12,software_9axis_fusion,2,65,0,0,0
24800,248,0,0,1,0,0,12,10.1925,19.4965,45,0,0,1,0,0,12,10.1925,19.4965,45,10.1925,19.4965,45,50.0899,-0.855364,-0,0,0.518027,0,0,297.6,62.4,298.798,298.798,12,software_9axis_fusion,2,65,0,0,0
24900,249,0,0,1,0,0,12,10.5986,19.2787,45,0,0,1,0,0,12,10.5986,19.2787,45,10.5986,19.2787,45,50.0899,-0.860742,-0,0,0.509041,0,0,298.8,61.2,299.998,299.998,12,software_9axis_fusion,2,65,0,0,0
25000,250,0,0,1,0,0,12,11,19.0526,45,0,0,1,0,0,12,11,19.0526,45,11,19.0526,45,50.0899,-0.866025,-0,0,0.5,0,0,300,60,301.198,301.198,12,software_9axis_fusion,2,65,0,0,0
25100,251,0,0,1,0,0,12,11.3966,18.818,45,0,0,1,0,0,12,11.3966,18.818,45,11.3966,18.818,45,50.0899,-0.871214,-0,0,0.490904,0,0,301.2,58.8,302.398,302.398,12,software_9axis_fusion,2,65,0,0,0
25200,252,0,0,1,0,0,12,11.7882,18.5752,45,0,0,1,0,0,12,11.7882,18.5752,45,11.7882,18.5752,45,50.0899,-0.876307,-0,0,0.481754,0,0,302.4,57.6,303.598,303.598,12,software_9axis_fusion,2,65,0,0,0
25300,253,0,0,1,0,0,12,12.1746,18.3243,45,0,0,1,0,0,12,12.1746,18.3243,45,12.1746,18.3243,45,50.0899,-0.881303,-0,0,0.472551,0,0,303.6,56.4,304.798,304.798,12,software_9axis_fusion,2,65,0,0,0
25400,254,0,0,1,0,0,12,12.5557,18.0653,45,0,0,1,0,0,12,12.5557,18.0653,45,12.5557,18.0653,45,50.0899,-0.886204,-0,0,0.463296,0,0,304.8,55.2,305.998,305.998,12,software_9axis_fusion,2,65,0,0,0
25500,255,0,0,1,0,0,12,12.9313,17.7984,45,0,0,1,0,0,12,12.9313,17.7984,45,12.9313,17.7984,45,50.0899,-0.891007,-0,0,0.45399,0,0,306,54,307.198,307.198,12,software_9axis_fusion,2,65,0,0,0
25600,256,0,0,1,0,0,12,13.3012,17.5237,45,0,0,1,0,0,12,13.3012,17.5237,45,13.3012,17.5237,45,50.0899,-0.895712,-0,0,0.444635,0,0,307.2,52.8,308.398,308.398,12,software_9axis_fusion,2,65,0,0,0
25700,257,0,0,1,0,0,12,13.6653,17.2413,45,0,0,1,0,0,12,13.6653,17.2413,45,13.6653,17.2413,45,50.0899,-0.900319,-0,0,0.435231,0,0,308.4,51.6,309.598,309.598,12,software_9axis_fusion,2,65,0,0,0
25800,258,0,0,1,0,0,12,14.0233,16.9513,45,0,0,1,0,0,12,14.0233,16.9513,45,14.0233,16.9513,45,50.0899,-0.904827,-0,0,0.425779,0,0,309.6,50.4,310.798,310.798,12,software_9axis_fusion,2,65,0,0,0
25900,259,0,0,1,0,0,12,14.3753,16.6539,45,0,0,1,0,0,12,14.3753,16.6539,45,14.3753,16.6539,45,50.0899,-0.909236,-0,0,0.416281,0,0,310.8,49.2,311.998,311.998,12,software_9axis_fusion,2,65,0,0,0
26000,260,0,0,1,0,0,12,14.7209,16.3492,45,0,0,1,0,0,12,14.7209,16.3492,45,14.7209,16.3492,45,50.0899,-0.913545,-0,0,0.406737,0,0,312,48,313.198,313.198,12,software_9axis_fusion,2,65,0,0,0
26100,261,0,0,1,0,0,12,15.06,16.0373,45,0,0,1,0,0,12,15.06,16.0373,45,15.06,16.0373,45,50.0899,-0.917755,-0,0,0.397148,0,0,313.2,46.8,314.398,314.398,12,software_9axis_fusion,2,65,0,0,0
26200,262,0,0,1,0,0,12,15.3926,15.7184,45,0,0,1,0,0,12,15.3926,15.7184,45,15.3926,15.7184,45,50.0899,-0.921863,-0,0,0.387516,0,0,314.4,45.6,315.598,315.598,12,software_9axis_fusion,2,65,0,0,0
26300,263,0,0,1,0,0,12,15.7184,15.3926,45,0,0,1,0,0,12,15.7184,15.3926,45,15.7184,15.3926,45,50.0899,-0.925871,-0,0,0.377841,0,0,315.6,44.4,316.798,316.798,12,software_9axis_fusion,2,65,0,0,0
26400,264,0,0,1,0,0,12,16.0373,15.06,45,0,0,1,0,0,12,16.0373,15.06,45,16.0373,15.06,45,50.0899,-0.929776,-0,0,0.368125,0,0,316.8,43.2,317.998,317.998,12,software_9axis_fusion,2,65,0,0,0
26500,265,0,0,1,0,0,12,16.3492,14.7209,45,0,0,1,0,0,12,16.3492,14.7209,45,16.3492,14.7209,45,50.0899,-0.93358,-0,0,0.358368,0,0,318,42,319.198,319.198,12,software_9axis_fusion,2,65,0,0,0
26600,266,0,0,1,0,0,12,16.6539,14.3753,45,0,0,1,0,0,12,16.6539,14.3753,45,16.6539,14.3753,45,50.0899,-0.937282,-0,0,0.348572,0,0,319.2,40.8,320.398,320.398,12,software_9axis_fusion,2,65,0,0,0
26700,267,0,0,1,0,0,12,16.9513,14.0233,45,0,0,1,0,0,12,16.9513,14.0233,45,16.9513,14.0233,45,50.0899,-0.940881,-0,0,0.338738,0,0,320.4,39.6,321.598,321.598,12,software_9axis_fusion,2,65,0,0,0
26800,268,0,0,1,0,0,12,17.2413,13.6653,45,0,0,1,0,0,12,17.2413,13.6653,45,17.2413,13.6653,45,50.0899,-0.944376,-0,0,0.328867,0,0,321.6,38.4,322.798,322.798,12,software_9axis_fusion,2,65,0,0,0
26900,269,0,0,1,0,0,12,17.5237,13.3012,45,0,0,1,0,0,12,17.5237,13.3012,45,17.5237,13.3012,45,50.0899,-0.947768,-0,0,0.318959,0,0,322.8,37.2,323.998,323.998,12,software_9axis_fusion,2,65,0,0,0
27000,270,0,0,1,0,0,12,17.7984,12.9313,45,0,0,1,0,0,12,17.7984,12.9313,45,17.7984,12.9313,45,50.0899,-0.951057,-0,0,0.309017,0,0,324,36,325.198,325.198,12,software_9axis_fusion,2,65,0,0,0
27100,271,0,0,1,0,0,12,18.0653,12.5557,45,0,0,1,0,0,12,18.0653,12.5557,45,18.0653,12.5557,45,50.0899,-0.95424,-0,0,0.299041,0,0,325.2,34.8,326.398,326.398,12,software_9axis_fusion,2,65,0,0,0
27200,272,0,0,1,0,0,12,18.3243,12.1746,45,0,0,1,0,0,12,18.3243,12.1746,45,18.3243,12.1746,45,50.0899,-0.957319,-0,0,0.289032,0,0,326.4,33.6,327.598,327.598,12,software_9axis_fusion,2,65,0,0,0
27300,273,0,0,1,0,0,12,18.5752,11.7882,45,0,0,1,0,0,12,18.5752,11.7882,45,18.5752,11.7882,45,50.0899,-0.960294,-0,0,0.278991,0,0,327.6,32.4,328.798,328.798,12,software_9axis_fusion,2,65,0,0,0
27400,274,0,0,1,0,0,12,18.818,11.3966,45,0,0,1,0,0,12,18.818,11.3966,45,18.818,11.3966,45,50.0899,-0.963163,-0,0,0.26892,0,0,328.8,31.2,329.998,329.998,12,software_9axis_fusion,2,65,0,0,0
27500,275,0,0,1,0,0,12,19.0526,11,45,0,0,1,0,0,12,19.0526,11,45,19.0526,11,45,50.0899,-0.965926,-0,0,0.258819,0,0,330,30,331.198,331.198,12,software_9axis_fusion,2,65,0,0,0
27600,276,0,0,1,0,0,12,19.2787,10.5986,45,0,0,1,0,0,12,19.2787,10.5986,45,19.2787,10.5986,45,50.0899,-0.968583,-0,0,0.24869,0,0,331.2,28.8,332.398,332.398,12,software_9axis_fusion,2,65,0,0,0
27700,277,0,0,1,0,0,12,19.4965,10.1925,45,0,0,1,0,0,12,19.4965,10.1925,45,19.4965,10.1925,45,50.0899,-0.971134,-0,0,0.238533,0,0,332.4,27.6,333.598,333.598,12,software_9axis_fusion,2,65,0,0,0
27800,278,0,0,1,0,0,12,19.7057,9.78197,45,0,0,1,0,0,12,19.7057,9.78197,45,19.7057,9.78197,45,50.0899,-0.973579,-0,0,0.228351,0,0,333.6,26.4,334.798,334.798,12,software_9axis_fusion,2,65,0,0,0
27900,279,0,0,1,0,0,12,19.9062,9.36714,45,0,0,1,0,0,12,19.9062,9.36714,45,19.9062,9.36714,45,50.0899,-0.975917,-0,0,0.218143,0,0,334.8,25.2,335.998,335.998,12,software_9axis_fusion,2,65,0,0,0
28000,280,0,0,1,0,0,12,20.098,8.94821,45,0,0,1,0,0,12,20.098,8.94821,45,20.098,8.94821,45,50.0899,-0.978148,-0,0,0.207912,0,0,336,24,337.198,337.198,12,software_9axis_fusion,2,65,0,0,0
28100,281,0,0,1,0,0,12,20.281,8.52534,45,0,0,1,0,0,12,20.281,8.52534,45,20.281,8.52534,45,50.0899,-0.980271,-0,0,0.197657,0,0,337.2,22.8,338.398,338.398,12,software_9axis_fusion,2,65,0,0,0
28200,282,0,0,1,0,0,12,20.4551,8.09874,45,0,0,1,0,0,12,20.4551,8.09874,45,20.4551,8.09874,45,50.0899,-0.982287,-0,0,0.187381,0,0,338.4,21.6,339.598,339.598,12,software_9axis_fusion,2,65,0,0,0
28300,283,0,0,1,0,0,12,20.6202,7.66859,45,0,0,1,0,0,12,20.6202,7.66859,45,20.6202,7.66859,45,50.0899,-0.984196,-0,0,0.177085,0,0,339.6,20.4,340.798,340.798,12,software_9axis_fusion,2,65,0,0,0
28400,284,0,0,1,0,0,12,20.7763,7.23507,45,0,0,1,0,0,12,20.7763,7.23507,45,20.7763,7.23507,45,50.0899,-0.985996,-0,0,0.166769,0,0,340.8,19.2,341.998,341.998,12,software_9axis_fusion,2,65,0,0,0
28500,285,0,0,1,0,0,12,20.9232,6.79837,45,0,0,1,0,0,12,20.9232,6.79837,45,20.9232,6.79837,45,50.0899,-0.987688,-0,0,0.156434,0,0,342,18,343.198,343.198,12,software_9axis_fusion,2,65,0,0,0
28600,286,0,0,1,0,0,12,21.061,6.3587,45,0,0,1,0,0,12,21.061,6.3587,45,21.061,6.3587,45,50.0899,-0.989272,-0,0,0.146083,0,0,343.2,16.8,344.398,344.398,12,software_9axis_fusion,2,65,0,0,0
28700,287,0,0,1,0,0,12,21.1896,5.91624,45,0,0,1,0,0,12,21.1896,5.91624,45,21.1896,5.91624,45,50.0899,-0.990748,-0,0,0.135716,0,0,344.4,15.6,345.598,345.598,12,software_9axis_fusion,2,65,0,0,0
28800,288,0,0,1,0,0,12,21.3088,5.47118,45,0,0,1,0,0,12,21.3088,5.47118,45,21.3088,5.47118,45,50.0899,-0.992115,-0,0,0.125333,0,0,345.6,14.4,346.798,346.798,12,software_9axis_fusion,2,1,0,0,0
28900,289,0,0,1,0,0,12,21.4187,5.02372,45,0,0,1,0,0,12,21.4187,5.02372,45,21.4187,5.02372,45,50.0899,-0.993373,-0,0,0.114937,0,0,346.8,13.2,347.998,347.998,12,software_9axis_fusion,2,1,0,0,0
29000,290,0,0,1,0,0,12,21.5192,4.57406,45,0,0,1,0,0,12,21.5192,4.57406,45,21.5192,4.57406,45,50.0899,-0.994522,-0,0,0.104528,0,0,348,12,349.198,349.198,12,software_9axis_fusion,2,0,0,0,0
29100,291,0,0,1,0,0,12,21.6103,4.12239,45,0,0,1,0,0,12,21.6103,4.12239,45,21.6103,4.12239,45,50.0899,-0.995562,-0,0,0.0941083,0,0,349.2,10.8,350.398,350.398,12,software_9axis_fusion,2,0,0,0,0
29200,292,0,0,1,0,0,12,21.6919,3.66891,45,0,0,1,0,0,12,21.6919,3.66891,45,21.6919,3.66891,45,50.0899,-0.996493,-0,0,0.0836778,0,0,350.4,9.6,351.598,351.598,12,software_9axis_fusion,2,0,0,0,0
29300,293,0,0,1,0,0,12,21.764,3.21383,45,0,0,1,0,0,12,21.764,3.21383,45,21.764,3.21383,45,50.0899,-0.997314,-0,0,0.0732382,0,0,351.6,8.4,352.798,352.798,12,software_9axis_fusion,2,0,0,0,0
29400,294,0,0,1,0,0,12,21.8265,2.75733,45,0,0,1,0,0,12,21.8265,2.75733,45,21.8265,2.75733,45,50.0899,-0.998027,-0,0,0.0627905,0,0,352.8,7.2,353.998,353.998,12,software_9axis_fusion,2,0,0,0,0
29500,295,0,0,1,0,0,12,21.8795,2.29963,45,0,0,1,0,0,12,21.8795,2.29963,45,21.8795,2.29963,45,50.0899,-0.99863,-0,0,0.052336,0,0,354,6,355.198,355.198,12,software_9axis_fusion,2,0,0,0,0
29600,296,0,0,1,0,0,12,21.9228,1.84091,45,0,0,1,0,0,12,21.9228,1.84091,45,21.9228,1.84091,45,50.0899,-0.999123,-0,0,0.0418757,0,0,355.2,4.8,356.398,356.398,12,software_9axis_fusion,2,0,0,0,0
29700,297,0,0,1,0,0,12,21.9566,1.38139,45,0,0,1,0,0,12,21.9566,1.38139,45,21.9566,1.38139,45,50.0899,-0.999507,-0,0,0.0314108,0,0,356.4,3.6,357.598,357.598,12,software_9axis_fusion,2,0,0,0,0
29800,298,0,0,1,0,0,12,21.9807,0.921264,45,0,0,1,0,0,12,21.9807,0.921264,45,21.9807,0.921264,45,50.0899,-0.999781,-0,0,0.0209424,0,0,357.6,2.4,358.798,358.798,12,software_9axis_fusion,2,0,0,0,0
29900,299,0,0,1,0,0,12,21.9952,0.460733,45,0,0,1,0,0,12,21.9952,0.460733,45,21.9952,0.460733,45,50.0899,-0.999945,-0,0,0.0104718,0,0,358.8,1.2,359.998,359.998,12,software_9axis_fusion,2,0,0,0,0
30000,300,0,0,1,0,0,12,22,0,45,0,0,1,0,0,12,22,0,45,22,0,45,50.0899,1,0,0,0,0,0,0,0,1.19795,1.19795,12,software_9axis_fusion,2,0,0,0,0
